LABO,DEPARTEMENT,NB TOTAL CONVENTIONS + AVANTAGES,NB CONVENTIONS,NB AVANTAGES,MONTANT AVANTAGES
MINVASYS,76,13,0,13,522
MINVASYS,NC,184,0,184,4107
MINVASYS,97,2,0,2,100
MINVASYS,29,3,0,3,73
MINVASYS,22,16,0,16,304
MINVASYS,42,7,0,7,102
MINVASYS,10,3,0,3,54
MINVASYS,30,6,0,6,106
MINVASYS,25,7,0,7,131
MINVASYS,44,6,0,6,425
MAQUET,30,21,0,21,4428
MAQUET,01,6,0,6,2306
MAQUET,10,3,0,3,878
MAQUET,45,11,0,11,3223
MAQUET,46,1,0,1,17
MAQUET,22,5,0,5,667
MAQUET,97,92,0,92,14398
MAQUET,78,45,0,45,10087
MAQUET,76,20,0,20,8539
MAQUET,85,7,0,7,1874
MAQUET,17,12,0,12,2182
MAQUET,47,11,0,11,1231
MAQUET,93,15,0,15,3750
MAQUET,91,12,0,12,2215
MAQUET,54,108,2,106,13617
MAQUET,21,68,0,68,18581
MAQUET,87,44,0,44,5289
MAQUET,92,39,1,38,12071
MAQUET,89,1,0,1,106
MAQUET,98,3,0,3,1920
MAQUET,68,39,0,39,6263
MAQUET,83,39,0,39,12192
MAQUET,79,10,0,10,2000
MAQUET,15,4,0,4,788
MAQUET,74,46,0,46,4931
MAQUET,82,5,0,5,102
MAQUET,06,41,0,41,5967
MAQUET,11,9,0,9,349
MAQUET,75,201,0,201,26889
MAQUET,94,77,9,68,8241
MAQUET,34,74,1,73,9544
MAQUET,73,26,0,26,1087
MAQUET,40,4,0,4,165
MAQUET,80,21,0,21,3948
MAQUET,18,10,0,10,472
MAQUET,56,14,0,14,1449
MAQUET,14,41,0,41,3647
MAQUET,84,6,0,6,108
MAQUET,71,4,0,4,1221
MAQUET,38,149,0,149,15115
MAQUET,77,29,0,29,6469
MAQUET,60,3,0,3,75
MAQUET,26,9,0,9,200
MAQUET,44,69,0,69,5738
MAQUET,25,33,1,32,2178
MAQUET,66,23,0,23,3761
MAQUET,09,2,0,2,110
MAQUET,42,52,0,52,9856
MAQUET,NC,165,0,165,17717
MAQUET,29,75,0,75,9113
MAQUET,02,3,0,3,336
MAQUET,35,23,0,23,3931
MAQUET,32,1,0,1,35
MAQUET,33,131,0,131,25637
MAQUET,88,1,0,1,51
MAQUET,13,327,2,325,49014
MAQUET,95,20,0,20,3041
MAQUET,49,72,0,72,10947
MAQUET,86,33,0,33,7884
MAQUET,51,9,1,8,281
MAQUET,67,52,0,52,4653
MAQUET,37,38,0,38,5076
MAQUET,52,2,0,2,52
MAQUET,64,46,0,46,2808
MAQUET,03,15,0,15,3823
MAQUET,90,1,0,1,28
MAQUET,28,1,0,1,40
MAQUET,24,28,0,28,3031
MAQUET,59,67,0,67,8210
MAQUET,63,128,1,127,11452
MAQUET,50,21,0,21,7699
MAQUET,62,13,0,13,4559
MAQUET,31,130,0,130,17587
MAQUET,57,81,0,81,4705
MAQUET,12,4,0,4,162
MAQUET,69,236,1,235,27203
MAQUET,16,5,0,5,178
MAQUET,41,14,0,14,1776
MAQUET,39,1,0,1,46
MAQUET,72,7,0,7,1556
MAQUET,20,2,0,2,62
Olympus Biotech,78,1,0,1,26
Olympus Biotech,65,3,0,3,117
Olympus Biotech,92,3,0,3,394
Olympus Biotech,34,1,0,1,17
Olympus Biotech,42,1,0,1,53
Olympus Biotech,69,7,0,7,408
Olympus Biotech,77,1,0,1,47
Olympus Biotech,21,1,0,1,64
Olympus Biotech,54,3,0,3,84
Olympus Biotech,25,1,0,1,47
Olympus Biotech,13,6,0,6,195
Olympus Biotech,14,1,0,1,150
MYLAN,30,220,0,220,9313
MYLAN,01,145,0,145,6433
MYLAN,08,73,0,73,3063
MYLAN,45,54,0,54,2053
MYLAN,10,89,0,89,3361
MYLAN,43,176,0,176,6070
MYLAN,46,22,0,22,1785
MYLAN,05,26,0,26,1208
MYLAN,22,149,0,149,6247
MYLAN,78,55,0,55,2485
MYLAN,76,215,0,215,8958
MYLAN,85,60,0,60,2263
MYLAN,17,202,0,202,7608
MYLAN,47,26,0,26,909
MYLAN,91,218,0,218,8388
MYLAN,93,177,0,177,7401
MYLAN,21,257,0,257,10907
MYLAN,54,89,0,89,4014
MYLAN,04,52,0,52,2288
MYLAN,87,75,0,75,3083
MYLAN,92,187,0,187,7773
MYLAN,89,90,0,90,4103
MYLAN,68,112,0,112,5045
MYLAN,07,56,0,56,1493
MYLAN,83,314,0,314,12572
MYLAN,58,60,0,60,2036
MYLAN,79,42,0,42,1136
MYLAN,15,4,0,4,168
MYLAN,06,159,1,158,7469
MYLAN,74,123,0,123,4135
MYLAN,82,15,0,15,550
MYLAN,11,82,0,82,3221
MYLAN,75,170,0,170,8784
MYLAN,94,179,0,179,6999
MYLAN,61,87,0,87,3331
MYLAN,34,217,0,217,9973
MYLAN,73,128,0,128,4986
MYLAN,80,109,0,109,4697
MYLAN,40,22,0,22,698
MYLAN,18,96,0,96,3841
MYLAN,56,162,0,162,7809
MYLAN,81,37,0,37,1491
MYLAN,14,196,0,196,8254
MYLAN,71,363,0,363,14158
MYLAN,84,214,0,214,8745
MYLAN,38,235,0,235,9371
MYLAN,77,131,0,131,5288
MYLAN,60,148,0,148,7052
MYLAN,48,2,0,2,36
MYLAN,36,60,0,60,2416
MYLAN,26,154,0,154,4425
MYLAN,44,271,0,271,9963
MYLAN,25,131,0,131,5007
MYLAN,66,129,0,129,6668
MYLAN,09,37,0,37,1617
MYLAN,42,190,0,190,9239
MYLAN,29,136,0,136,6957
MYLAN,NC,371,0,371,15604
MYLAN,02,30,0,30,1379
MYLAN,35,186,1,185,8077
MYLAN,55,20,0,20,962
MYLAN,32,12,0,12,412
MYLAN,33,171,0,171,5716
MYLAN,88,2,0,2,33
MYLAN,13,742,0,742,30492
MYLAN,95,157,0,157,6772
MYLAN,27,106,0,106,3903
MYLAN,86,41,0,41,1162
MYLAN,49,121,0,121,3933
MYLAN,37,40,0,40,1406
MYLAN,51,44,0,44,1899
MYLAN,67,88,0,88,4568
MYLAN,52,40,0,40,1266
MYLAN,64,91,0,91,3889
MYLAN,03,62,0,62,2411
MYLAN,90,3,0,3,73
MYLAN,24,25,0,25,946
MYLAN,28,22,0,22,753
MYLAN,59,568,0,568,21845
MYLAN,63,208,0,208,7746
MYLAN,19,30,0,30,924
MYLAN,50,191,0,191,7241
MYLAN,53,63,0,63,2087
MYLAN,65,6,0,6,178
MYLAN,62,224,0,224,8501
MYLAN,31,138,0,138,6850
MYLAN,57,55,0,55,1996
MYLAN,23,43,0,43,1331
MYLAN,70,35,0,35,1367
MYLAN,12,63,0,63,2785
MYLAN,69,538,3,535,19736
MYLAN,16,71,0,71,1736
MYLAN,41,63,0,63,2885
MYLAN,39,189,0,189,7625
MYLAN,72,185,0,185,7725
MYLAN,20,16,0,16,759
EXACTECH,88,4,0,4,1400
EXACTECH,47,2,0,2,42
EXACTECH,57,18,0,18,1078
EXACTECH,13,58,0,58,4873
EXACTECH,31,6,0,6,1909
EXACTECH,91,4,0,4,136
EXACTECH,71,6,0,6,278
EXACTECH,84,32,0,32,3912
EXACTECH,38,4,0,4,88
EXACTECH,67,24,0,24,2580
EXACTECH,04,2,0,2,70
EXACTECH,87,9,0,9,613
EXACTECH,59,133,0,133,19951
EXACTECH,83,2,0,2,312
EXACTECH,26,4,0,4,89
EXACTECH,30,3,0,3,78
EXACTECH,79,1,0,1,97
EXACTECH,06,5,0,5,182
EXACTECH,45,4,0,4,270
EXACTECH,75,3,0,3,174
EXACTECH,73,2,0,2,198
EXACTECH,61,2,0,2,130
EXACTECH,05,4,0,4,262
EXACTECH,34,2,0,2,93
EXACTECH,02,2,0,2,345
EXACTECH,80,7,0,7,743
EXACTECH,33,7,0,7,2780
EXACTECH,62,38,0,38,3992
EUROS,75,13,0,13,3633
EUROS,21,1,0,1,700
EUROS,30,2,0,2,1356
EUROS,47,1,0,1,80
EUROS,83,12,0,12,5455
EUROS,25,4,0,4,1444
EUROS,13,74,0,74,35465
EUROS,33,5,0,5,1868
EUROS,69,1,0,1,700
EUROS,97,1,0,1,700
LISSAC ENSEIGNE,75,7,0,7,1976
LISSAC ENSEIGNE,06,1,0,1,275
LISSAC ENSEIGNE,34,3,0,3,842
LISSAC ENSEIGNE,37,2,0,2,567
LISSAC ENSEIGNE,44,4,0,4,1117
LISSAC ENSEIGNE,13,3,0,3,842
LISSAC ENSEIGNE,69,23,0,23,3575
ISIS,50,4,0,4,282
ISIS,61,3,0,3,168
ISIS,34,15,0,15,3559
ISIS,18,1,0,1,64
ISIS,62,5,0,5,353
ISIS,83,27,0,27,8835
ISIS,79,1,0,1,29
ISIS,06,116,0,116,5309
ISIS,94,9,0,9,352
ISIS,75,82,0,82,2950
ISIS,38,2,0,2,1106
ISIS,77,13,0,13,469
ISIS,60,10,0,10,684
ISIS,41,44,0,44,5900
ISIS,72,4,0,4,3833
ISIS,36,19,0,19,15171
ISIS,14,7,0,7,410
ISIS,84,4,0,4,1088
ISIS,05,15,0,15,399
ISIS,97,33,0,33,52849
ISIS,02,2,0,2,116
ISIS,55,1,0,1,45
ISIS,78,42,3,39,1431
ISIS,76,3,0,3,148
ISIS,85,12,0,12,17181
ISIS,17,52,0,52,29626
ISIS,33,1,0,1,75
ISIS,30,1,0,1,32
ISIS,44,12,0,12,1404
ISIS,66,18,0,18,6988
ISIS,45,9,0,9,504
ISIS,37,33,0,33,12889
ISIS,64,4,0,4,420
ISIS,04,3,1,2,36
ISIS,92,101,0,101,3752
ISIS,28,79,0,79,3231
ISIS,89,6,0,6,140
ISIS,13,84,0,84,17547
ISIS,88,1,0,1,50
ISIS,27,30,0,30,796
ISIS,93,42,4,38,1341
ISIS,95,105,5,100,4635
ISIS,49,13,0,13,14743
ISIS,86,4,0,4,242
SANTELYS ASSIOCIATION,02,5,0,5,664
SANTELYS ASSIOCIATION,80,1,0,1,500
SANTELYS ASSIOCIATION,59,38,0,38,34842
SANTELYS ASSIOCIATION,75,1,0,1,10000
SANTELYS ASSIOCIATION,62,34,0,34,7382
SANTELYS ASSIOCIATION,94,1,0,1,5000
SANTELYS ASSIOCIATION,60,3,0,3,84
PROTHEOS,63,2,0,2,2086
PROTHEOS,68,88,0,88,40261
PROTHEOS,59,19,0,19,6765
PROTHEOS,19,27,0,27,17049
PROTHEOS,74,1,0,1,70
PROTHEOS,50,1,0,1,55
PROTHEOS,73,1,0,1,70
PROTHEOS,62,1,0,1,55
PROTHEOS,53,2,0,2,281
PROTHEOS,56,29,1,28,6132
PROTHEOS,57,49,0,49,20975
PROTHEOS,70,17,0,17,8616
PROTHEOS,71,42,0,42,16398
PROTHEOS,39,16,0,16,5901
PROTHEOS,72,13,0,13,4443
PROTHEOS,41,3,0,3,1738
PROTHEOS,44,146,0,146,63198
PROTHEOS,25,147,0,147,80164
PROTHEOS,43,5,0,5,471
PROTHEOS,45,4,0,4,436
PROTHEOS,10,4,0,4,245
PROTHEOS,NC,43,0,43,23727
PROTHEOS,29,57,0,57,13981
PROTHEOS,85,14,0,14,3676
PROTHEOS,55,63,0,63,30444
PROTHEOS,35,4,0,4,166
PROTHEOS,88,5,0,5,1317
PROTHEOS,49,30,0,30,13352
PROTHEOS,86,2,0,2,186
PROTHEOS,54,169,0,169,72650
PROTHEOS,21,19,0,19,6002
PROTHEOS,87,71,0,71,29988
PROTHEOS,67,125,1,124,48901
PROTHEOS,90,16,0,16,5438
Bastide Le Confort Médical,64,11,0,11,3636
Bastide Le Confort Médical,67,9,0,9,2868
Bastide Le Confort Médical,37,7,0,7,4254
Bastide Le Confort Médical,28,2,0,2,240
Bastide Le Confort Médical,92,6,0,6,3008
Bastide Le Confort Médical,03,2,1,1,20
Bastide Le Confort Médical,88,1,0,1,959
Bastide Le Confort Médical,13,7,1,6,1190
Bastide Le Confort Médical,21,3,0,3,1313
Bastide Le Confort Médical,54,1,0,1,50
Bastide Le Confort Médical,91,2,0,2,1169
Bastide Le Confort Médical,27,4,0,4,2074
Bastide Le Confort Médical,29,1,0,1,164
Bastide Le Confort Médical,42,1,0,1,696
Bastide Le Confort Médical,33,3,0,3,3858
Bastide Le Confort Médical,17,1,0,1,693
Bastide Le Confort Médical,76,2,1,1,127
Bastide Le Confort Médical,35,5,1,4,2402
Bastide Le Confort Médical,66,12,3,9,6597
Bastide Le Confort Médical,44,1,0,1,713
Bastide Le Confort Médical,25,3,0,3,698
Bastide Le Confort Médical,30,13,0,13,1485
Bastide Le Confort Médical,26,10,0,10,440
Bastide Le Confort Médical,10,2,0,2,2430
Bastide Le Confort Médical,45,2,0,2,920
Bastide Le Confort Médical,09,1,0,1,22
Bastide Le Confort Médical,69,1,0,1,709
Bastide Le Confort Médical,38,8,3,5,5144
Bastide Le Confort Médical,39,1,0,1,198
Bastide Le Confort Médical,36,4,0,4,2004
Bastide Le Confort Médical,41,1,0,1,420
Bastide Le Confort Médical,14,21,6,15,5367
Bastide Le Confort Médical,57,1,0,1,778
Bastide Le Confort Médical,31,1,0,1,500
Bastide Le Confort Médical,56,2,0,2,310
Bastide Le Confort Médical,84,22,6,16,6248
Bastide Le Confort Médical,71,2,1,1,259
Bastide Le Confort Médical,18,3,0,3,2137
Bastide Le Confort Médical,73,4,0,4,2497
Bastide Le Confort Médical,61,8,0,8,2244
Bastide Le Confort Médical,34,14,0,14,4267
Bastide Le Confort Médical,62,5,0,5,2055
Bastide Le Confort Médical,15,2,0,2,490
Bastide Le Confort Médical,63,10,5,5,3775
Bastide Le Confort Médical,79,7,2,5,3774
Bastide Le Confort Médical,59,2,0,2,60
Bastide Le Confort Médical,83,8,0,8,1680
Bastide Le Confort Médical,68,7,2,5,1787
Bastide Le Confort Médical,75,7,0,7,3190
Bastide Le Confort Médical,11,6,0,6,354
Bastide Le Confort Médical,94,3,0,3,1284
Bastide Le Confort Médical,82,3,0,3,76
Bastide Le Confort Médical,74,11,1,10,4183
Bastide Le Confort Médical,06,3,1,2,1827
SBM,14,1,0,1,13
SBM,66,5,0,5,142
SBM,74,2,0,2,405
SBM,75,2,0,2,184
SBM,69,2,0,2,66
SBM,38,4,0,4,568
SBM,33,10,0,10,1139
SBM,65,4,0,4,103
Nanostring Technologies,06,1,0,1,26
ZAMBON,57,466,2,464,42627
ZAMBON,31,327,3,324,31335
ZAMBON,12,41,0,41,2215
ZAMBON,70,45,0,45,1413
ZAMBON,23,21,0,21,3606
ZAMBON,16,78,0,78,8233
ZAMBON,69,339,2,337,27906
ZAMBON,72,42,0,42,3296
ZAMBON,39,19,0,19,897
ZAMBON,41,126,0,126,8217
ZAMBON,63,131,2,129,5372
ZAMBON,59,927,11,916,56556
ZAMBON,19,62,0,62,3790
ZAMBON,50,46,0,46,4494
ZAMBON,62,477,2,475,32589
ZAMBON,65,103,0,103,5850
ZAMBON,53,31,0,31,1715
ZAMBON,13,385,3,382,25881
ZAMBON,88,84,0,84,6457
ZAMBON,49,121,3,118,5017
ZAMBON,86,66,0,66,3246
ZAMBON,27,91,1,90,4111
ZAMBON,95,286,3,283,19059
ZAMBON,64,231,0,231,18112
ZAMBON,52,2,0,2,206
ZAMBON,51,136,4,132,8442
ZAMBON,67,396,11,385,25948
ZAMBON,37,209,1,208,18054
ZAMBON,28,150,0,150,8597
ZAMBON,24,75,1,74,4293
ZAMBON,90,22,0,22,1598
ZAMBON,03,76,0,76,4279
ZAMBON,66,181,0,181,9366
ZAMBON,44,268,0,268,11172
ZAMBON,25,118,0,118,6550
ZAMBON,26,64,0,64,3977
ZAMBON,09,15,0,15,804
ZAMBON,02,43,0,43,5029
ZAMBON,NC,126,0,126,4250
ZAMBON,29,195,2,193,12384
ZAMBON,42,203,1,202,15462
ZAMBON,33,856,1,855,38129
ZAMBON,32,68,0,68,5342
ZAMBON,55,61,2,59,3293
ZAMBON,35,194,4,190,15632
ZAMBON,14,115,0,115,9105
ZAMBON,81,126,0,126,6312
ZAMBON,56,329,2,327,25984
ZAMBON,84,77,0,77,4721
ZAMBON,71,78,2,76,7915
ZAMBON,77,278,1,277,11620
ZAMBON,38,159,0,159,12096
ZAMBON,36,13,0,13,861
ZAMBON,48,4,0,4,210
ZAMBON,60,189,1,188,12734
ZAMBON,15,10,0,10,539
ZAMBON,58,8,0,8,736
ZAMBON,79,24,0,24,1071
ZAMBON,83,76,0,76,8057
ZAMBON,07,37,0,37,3765
ZAMBON,68,141,0,141,14543
ZAMBON,94,272,0,272,19467
ZAMBON,11,70,0,70,5163
ZAMBON,75,626,21,605,43963
ZAMBON,74,164,1,163,22122
ZAMBON,06,420,2,418,31697
ZAMBON,82,82,1,81,7295
ZAMBON,18,39,0,39,4633
ZAMBON,40,167,0,167,7491
ZAMBON,80,167,0,167,15725
ZAMBON,73,78,0,78,5412
ZAMBON,61,16,0,16,981
ZAMBON,34,413,1,412,31811
ZAMBON,47,54,1,53,2559
ZAMBON,21,122,2,120,10280
ZAMBON,54,117,0,117,8152
ZAMBON,93,329,2,327,24303
ZAMBON,91,130,1,129,8577
ZAMBON,87,84,1,83,5727
ZAMBON,04,11,0,11,529
ZAMBON,89,11,0,11,487
ZAMBON,98,32,0,32,1355
ZAMBON,00,11,0,11,1558
ZAMBON,92,373,6,367,26818
ZAMBON,08,14,0,14,610
ZAMBON,01,73,0,73,3363
ZAMBON,30,167,2,165,6989
ZAMBON,46,32,3,29,1645
ZAMBON,43,5,0,5,1205
ZAMBON,45,125,0,125,15041
ZAMBON,10,11,1,10,316
ZAMBON,97,163,0,163,11042
ZAMBON,22,88,2,86,3737
ZAMBON,05,40,1,39,4278
ZAMBON,85,44,0,44,2778
ZAMBON,17,270,4,266,14815
ZAMBON,76,350,2,348,20988
ZAMBON,78,298,3,295,20940
OXYVIE S.A.S,31,1,0,1,3600
OXYVIE S.A.S,75,1,0,1,3000
MENE ET MOY,93,4,0,4,95
MENE ET MOY,91,10,0,10,240
MENE ET MOY,95,47,0,47,1135
MENE ET MOY,54,58,0,58,1380
MENE ET MOY,88,1,0,1,18
MENE ET MOY,13,138,0,138,3261
MENE ET MOY,24,4,0,4,86
MENE ET MOY,92,91,0,91,2183
MENE ET MOY,52,2,0,2,45
MENE ET MOY,51,17,0,17,443
MENE ET MOY,67,36,0,36,869
MENE ET MOY,64,9,0,9,217
MENE ET MOY,01,7,0,7,164
MENE ET MOY,26,13,0,13,323
MENE ET MOY,30,49,0,49,1160
MENE ET MOY,66,16,0,16,366
MENE ET MOY,78,26,0,26,648
MENE ET MOY,55,4,0,4,91
MENE ET MOY,33,88,0,88,2105
MENE ET MOY,42,1,0,1,27
MENE ET MOY,84,23,0,23,558
MENE ET MOY,57,37,0,37,868
MENE ET MOY,31,49,0,49,1192
MENE ET MOY,60,6,0,6,132
MENE ET MOY,20,6,0,6,145
MENE ET MOY,77,4,0,4,82
MENE ET MOY,69,38,0,38,911
MENE ET MOY,38,24,0,24,603
MENE ET MOY,06,134,0,134,3215
MENE ET MOY,74,13,0,13,304
MENE ET MOY,11,10,0,10,249
MENE ET MOY,75,72,0,72,1744
MENE ET MOY,94,45,0,45,1131
MENE ET MOY,59,35,0,35,842
MENE ET MOY,83,52,0,52,1276
MENE ET MOY,68,7,0,7,167
MENE ET MOY,62,5,0,5,131
MENE ET MOY,73,11,0,11,285
MENE ET MOY,34,98,0,98,2321
MENE ET MOY,80,16,0,16,373
MEDACTA,89,5,0,5,1498
MEDACTA,92,9,0,9,1642
MEDACTA,87,24,0,24,4060
MEDACTA,21,9,0,9,315
MEDACTA,54,18,0,18,1614
MEDACTA,91,20,2,18,5055
MEDACTA,93,2,0,2,110
MEDACTA,17,4,0,4,113
MEDACTA,85,1,0,1,59
MEDACTA,76,34,0,34,4884
MEDACTA,78,3,0,3,97
MEDACTA,22,2,0,2,78
MEDACTA,43,4,0,4,356
MEDACTA,10,19,0,19,2901
MEDACTA,45,13,0,13,1687
MEDACTA,01,23,0,23,3894
MEDACTA,30,1,0,1,53
MEDACTA,77,7,0,7,4057
MEDACTA,38,21,0,21,2036
MEDACTA,71,22,0,22,1986
MEDACTA,84,13,0,13,820
MEDACTA,14,19,0,19,1804
MEDACTA,81,1,0,1,21
MEDACTA,56,7,0,7,408
MEDACTA,80,3,0,3,541
MEDACTA,73,4,0,4,320
MEDACTA,34,15,0,15,5976
MEDACTA,61,1,0,1,24
MEDACTA,94,3,0,3,401
MEDACTA,75,92,2,90,23074
MEDACTA,11,2,0,2,46
MEDACTA,74,39,0,39,11092
MEDACTA,15,1,0,1,32
MEDACTA,58,2,0,2,255
MEDACTA,83,8,0,8,520
MEDACTA,68,7,0,7,479
MEDACTA,24,9,1,8,1205
MEDACTA,03,7,0,7,718
MEDACTA,64,2,0,2,255
MEDACTA,52,1,0,1,19
MEDACTA,37,39,0,39,5171
MEDACTA,67,17,0,17,2926
MEDACTA,49,7,0,7,160
MEDACTA,86,14,0,14,578
MEDACTA,27,6,0,6,878
MEDACTA,95,47,0,47,8258
MEDACTA,13,12,0,12,1723
MEDACTA,33,22,0,22,2592
MEDACTA,35,104,0,104,8342
MEDACTA,29,16,0,16,1512
MEDACTA,NC,11,0,11,2046
MEDACTA,42,41,0,41,2231
MEDACTA,66,2,0,2,255
MEDACTA,25,1,0,1,19
MEDACTA,44,55,0,55,6022
MEDACTA,20,1,0,1,47
MEDACTA,72,22,0,22,1708
MEDACTA,16,28,13,15,676
MEDACTA,69,98,0,98,9397
MEDACTA,57,39,0,39,5255
MEDACTA,31,25,0,25,5206
MEDACTA,62,56,0,56,8862
MEDACTA,53,4,0,4,734
MEDACTA,50,13,0,13,423
MEDACTA,19,14,0,14,3220
MEDACTA,59,63,1,62,8948
FX SOLUTIONS,49,1,0,1,204
FX SOLUTIONS,75,1,0,1,158
EOLIS SANTE,94,1,0,1,35
EOLIS SANTE,93,1,0,1,100
EOLIS SANTE,78,7,0,7,1389
EOLIS SANTE,95,2,0,2,125
AUDIKA,14,1,0,1,47
AUDIKA,31,8,0,8,17224
AUDIKA,57,3,0,3,3664
AUDIKA,84,4,0,4,1786
AUDIKA,70,2,0,2,2516
AUDIKA,71,2,0,2,890
AUDIKA,38,7,0,7,13191
AUDIKA,77,8,0,8,5932
AUDIKA,69,23,0,23,42449
AUDIKA,39,3,0,3,3433
AUDIKA,60,1,0,1,3769
AUDIKA,41,6,0,6,4394
AUDIKA,63,6,0,6,6725
AUDIKA,58,1,0,1,3599
AUDIKA,68,4,0,4,3744
AUDIKA,07,2,0,2,4641
AUDIKA,59,31,0,31,51725
AUDIKA,83,10,0,10,12299
AUDIKA,11,2,0,2,7238
AUDIKA,94,22,0,22,3977
AUDIKA,75,18,0,18,4446
AUDIKA,74,1,0,1,3639
AUDIKA,82,2,0,2,7681
AUDIKA,06,40,0,40,35671
AUDIKA,40,5,0,5,13336
AUDIKA,80,5,0,5,8083
AUDIKA,34,9,0,9,10393
AUDIKA,73,4,0,4,8542
AUDIKA,62,18,0,18,31081
AUDIKA,65,6,0,6,9834
AUDIKA,13,24,0,24,37346
AUDIKA,88,1,0,1,485
AUDIKA,86,2,0,2,2116
AUDIKA,49,1,0,1,1362
AUDIKA,54,7,0,7,3010
AUDIKA,21,2,0,2,1256
AUDIKA,93,7,0,7,4812
AUDIKA,95,1,0,1,150
AUDIKA,87,2,0,2,2203
AUDIKA,64,10,0,10,25755
AUDIKA,52,1,0,1,1210
AUDIKA,92,13,0,13,1950
AUDIKA,24,2,0,2,2002
AUDIKA,28,2,0,2,7238
AUDIKA,03,2,0,2,2225
AUDIKA,66,4,0,4,7115
AUDIKA,08,3,0,3,4752
AUDIKA,26,2,0,2,4752
AUDIKA,01,1,0,1,599
AUDIKA,25,1,0,1,1077
AUDIKA,43,2,0,2,7551
AUDIKA,29,6,0,6,9715
AUDIKA,02,1,0,1,3768
AUDIKA,22,1,0,1,60
AUDIKA,05,1,0,1,967
AUDIKA,42,1,0,1,978
AUDIKA,85,2,0,2,1915
AUDIKA,17,2,0,2,1931
AUDIKA,33,4,0,4,11956
AUDIKA,78,4,0,4,2877
AUDIKA,32,5,0,5,10773
AUDIKA,76,9,0,9,14577
CIS BIO,30,12,0,12,426
CIS BIO,59,3,0,3,210
CIS BIO,25,2,0,2,657
CIS BIO,83,4,0,4,193
CIS BIO,66,1,0,1,80
CIS BIO,74,4,0,4,179
CIS BIO,10,1,0,1,33
CIS BIO,06,6,0,6,710
CIS BIO,75,5,0,5,1195
CIS BIO,94,6,0,6,148
CIS BIO,34,12,0,12,698
CIS BIO,22,1,0,1,450
CIS BIO,73,29,0,29,1597
CIS BIO,29,4,0,4,3261
CIS BIO,35,1,0,1,26
CIS BIO,62,1,0,1,385
CIS BIO,33,1,0,1,23
CIS BIO,13,7,0,7,392
CIS BIO,84,1,0,1,56
CIS BIO,21,1,0,1,23
CIS BIO,37,1,0,1,26
CIS BIO,38,7,0,7,200
CIS BIO,69,13,0,13,387
CIS BIO,92,1,0,1,655
CIS BIO,89,5,0,5,115
CIS BIO,20,3,0,3,141
Hansen Medical,91,5,0,5,821
Hansen Medical,75,1,0,1,17
Hansen Medical,67,2,0,2,27774
Hansen Medical,69,2,0,2,22
A.I.R.,14,1,0,1,300
A.I.R.,50,1,0,1,1046
BARD,73,11,0,11,2005
BARD,34,39,2,37,6251
BARD,18,6,0,6,667
BARD,80,37,0,37,3565
BARD,40,10,0,10,3392
BARD,74,27,0,27,3104
BARD,82,5,0,5,3317
BARD,06,14,0,14,2664
BARD,11,3,0,3,912
BARD,75,140,0,140,49645
BARD,94,12,0,12,3508
BARD,83,42,0,42,7360
BARD,68,21,0,21,5252
BARD,07,3,0,3,206
BARD,15,13,0,13,723
BARD,58,9,1,8,2993
BARD,79,3,0,3,144
BARD,60,32,0,32,6366
BARD,36,16,0,16,2304
BARD,77,39,0,39,9041
BARD,38,46,0,46,8403
BARD,71,46,0,46,3212
BARD,84,34,0,34,6713
BARD,56,23,0,23,5436
BARD,14,23,0,23,6063
BARD,81,14,0,14,1999
BARD,76,81,0,81,18418
BARD,78,38,2,36,5753
BARD,85,2,0,2,725
BARD,17,40,1,39,6314
BARD,22,12,0,12,4664
BARD,97,8,0,8,3765
BARD,10,31,0,31,2937
BARD,45,13,0,13,1299
BARD,46,1,0,1,468
BARD,43,14,0,14,1753
BARD,01,3,1,2,999
BARD,30,7,0,7,2008
BARD,08,8,2,6,997
BARD,89,21,0,21,3027
BARD,92,105,0,105,17587
BARD,87,18,0,18,8433
BARD,93,77,0,77,15524
BARD,91,9,0,9,1835
BARD,54,45,1,44,9591
BARD,21,40,0,40,5921
BARD,99,11,0,11,1948
BARD,53,14,0,14,319
BARD,62,42,1,41,5400
BARD,65,9,0,9,225
BARD,50,12,3,9,2377
BARD,19,6,0,6,1074
BARD,59,121,0,121,17526
BARD,63,161,1,160,24941
BARD,41,16,0,16,1997
BARD,20,2,0,2,75
BARD,72,30,0,30,3109
BARD,69,223,4,219,25461
BARD,16,1,0,1,60
BARD,12,7,0,7,2297
BARD,57,35,0,35,10072
BARD,31,112,0,112,14718
BARD,35,28,0,28,11869
BARD,33,204,0,204,25980
BARD,42,46,0,46,7943
BARD,02,13,0,13,2463
BARD,NC,6601,30,6571,1354695
BARD,29,38,0,38,7469
BARD,44,39,0,39,8012
BARD,25,35,0,35,11786
BARD,26,5,0,5,187
BARD,66,6,0,6,1189
BARD,03,39,9,30,4659
BARD,24,12,0,12,1483
BARD,28,4,0,4,1496
BARD,90,1,0,1,24
BARD,52,10,0,10,4044
BARD,37,14,0,14,1146
BARD,51,23,0,23,3991
BARD,67,124,0,124,23511
BARD,64,108,0,108,11526
BARD,95,12,0,12,3842
BARD,27,2,0,2,130
BARD,49,28,0,28,4753
BARD,86,27,0,27,2648
BARD,88,11,0,11,649
BARD,13,135,0,135,19975
LIVE ! BY GL EVENTS,85,2,0,2,75
